Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022;Nombre d'établissements 2023;Effectifs salariés 2023;Nombre d'établissements 2024;Effectifs salariés 2024
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4322A Travaux d'installation d'eau et de gaz en tous locaux;11;11;92;1109;200054781;92009;4322A;5;13;7;17;5;15;7;126;7;109;6;74;6;80;7;90;6;93;7;95;7;96;5;91;8;101;8;108;7;103;9;112;8;116;8;132;7;147
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4662Z Commerce de gros (commerce interentreprises) de machines-outils;11;11;92;1109;200054781;92009;4662Z;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4722Z Commerce de détail de viandes et de produits à base de viande en magasin spécialisé;11;11;92;1109;200054781;92009;4722Z;5;11;5;10;4;8;4;10;4;7;4;9;3;7;5;10;5;10;5;15;5;14;4;12;4;13;5;17;5;25;5;23;5;21;3;14;3;15
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4781Z Commerce de détail alimentaire sur éventaires et marchés;11;11;92;1109;200054781;92009;4781Z;;;;;1;1;1;2;1;2;1;3;3;6;3;11;4;11;5;11;4;13;3;15;1;4;2;5;2;6;2;6;2;5;2;5;1;4
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;HZ Transports;HZ Transports et entreposage;52 Entreposage et services auxiliaires des transports;5210B Entreposage et stockage non frigorifique;11;11;92;1109;200054781;92009;5210B;;;;;;;;;1;63;1;317;1;287;1;278;1;261;1;276;1;283;1;278;1;219;1;190;1;198;1;199;1;199;1;199;1;211
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;62 Programmation, conseil et autres activités informatiques;6203Z Gestion d'installations informatiques;11;11;92;1109;200054781;92009;6203Z;;;;;;;;;;;;;;;;;;;;;;;1;58;1;50;1;64;1;71;2;355;2;414;1;46;1;39
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MC autres activités scientifiques et techniques;73 Publicité et études de marché;7320Z études de marché et sondages;11;11;92;1109;200054781;92009;7320Z;1;2;3;5;2;6;2;6;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;82 Activités administratives et autres activités de soutien aux entreprises;8211Z Services administratifs combinés de bureau;11;11;92;1109;200054781;92009;8211Z;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;90 Activités créatives, artistiques et de spectacle;9001Z Arts du spectacle vivant;11;11;92;1109;200054781;92009;9001Z;7;12;7;9;8;16;7;11;7;14;6;8;5;9;6;14;6;7;6;9;8;10;5;4;5;2;6;4;3;2;7;5;7;5;9;6;9;7
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;41 Construction de bâtiments;4120A Construction de maisons individuelles;11;11;92;1109;200054781;92009;4120A;7;26;7;27;8;35;7;27;5;16;7;20;8;21;10;27;9;17;8;21;7;22;6;16;5;11;7;13;6;15;6;14;7;14;6;11;4;7
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4399B Travaux de montage de structures métalliques;11;11;92;1109;200054781;92009;4399B;1;5;1;6;1;6;1;5;;;;;1;2;2;13;1;2;2;13;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4636Z Commerce de gros (commerce interentreprises) de sucre, chocolat et confiserie;11;11;92;1109;200054781;92009;4636Z;;;;;;;;;;;;;;;;;;;;;;;1;4;1;2;1;4;1;3;1;4;1;3;1;4;1;3
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4641Z Commerce de gros (commerce interentreprises) de textiles;11;11;92;1109;200054781;92009;4641Z;1;3;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;63 Services d'information;6311Z Traitement de données, hébergement et activités connexes;11;11;92;1109;200054781;92009;6311Z;1;7;1;3;1;5;1;9;1;8;1;8;1;9;1;8;1;7;2;7;2;8;2;10;2;9;2;10;2;9;2;7;1;6;1;7;1;6
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;64 Activités des services financiers, hors assurance et caisses de retraite;6491Z Crédit-bail;11;11;92;1109;200054781;92009;6491Z;;;;;;;;;;;;;;;;;;;;;1;54;1;54;1;54;1;54;1;52;1;47;1;40;1;29;1;28
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"70 Activités des sièges sociaux ; conseil de gestion";7021Z Conseil en relations publiques et communication;11;11;92;1109;200054781;92009;7021Z;1;1;3;4;3;4;2;3;3;4;3;5;2;3;4;4;3;6;3;3;5;10;3;5;5;9;5;11;5;11;4;12;5;19;6;19;4;17
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"71 Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";7112A Activité des géomètres;11;11;92;1109;200054781;92009;7112A;1;4;1;4;1;4;1;4;1;4;1;4;1;6;1;5;1;5;1;5;1;5;1;3;1;3;1;4;1;4;1;3;1;4;1;4;1;3
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;81 Services relatifs aux bâtiments et aménagement paysager;8129A Désinfection, désinsectisation, dératisation;11;11;92;1109;200054781;92009;8129A;;;;;;;;;;;;;;;;;;;1;1;1;4;1;1;1;3;1;1;1;3;2;7;2;7;1;8;1;7
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QA Activités pour la santé humaine;86 Activités pour la santé humaine;8690D Activités des infirmiers et des sages-femmes;11;11;92;1109;200054781;92009;8690D;1;0;1;0;1;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C5 autres produits industriels;CB Habillement, textile et cuir;13 Fabrication de textiles;1399Z Fabrication d'autres textiles n.c.a.;11;11;92;1109;200054781;92009;1399Z;1;8;1;9;1;9;1;6;1;8;1;9;1;8;1;7;1;7;1;5;1;6;1;7;1;6;1;7;1;8;1;8;1;8;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C5 autres produits industriels;CB Habillement, textile et cuir;15 Industrie du cuir et de la chaussure;1512Z Fabrication d'articles de voyage, de maroquinerie et de sellerie;11;11;92;1109;200054781;92009;1512Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;C5 autres produits industriels;CC Bois et papier;18 Imprimerie et reproduction d'enregistrements;1813Z Activités de pré-presse;11;11;92;1109;200054781;92009;1813Z;;;1;10;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;DE Industries extractives, énergie, eau;DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3514Z Commerce d'électricité;11;11;92;1109;200054781;92009;3514Z;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS1 Industrie;DE Industries extractives, énergie, eau;DZ Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;35 Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;3523Z Commerce de combustibles gazeux par conduites;11;11;92;1109;200054781;92009;3523Z;;;;;;;;;;;1;34;1;92;1;91;1;103;1;85;1;18;1;3;;;;;;;;;;;;;;
Île-de-France;Île-de-France;Hauts-de-Seine;Paris;Métropole du Grand Paris;Bois-Colombes;92009 Bois-Colombes;GS2 Construction;FZ Construction;FZ Construction;41 Construction de bâtiments;4110A Promotion immobilière de logements;11;11;92;1109;200054781;92009;4110A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1;1;2;1;2
