Région;Ancienne région;Département;Zone d'emploi;EPCI;Nom commune;Commune;Grand secteur d'activité;Secteur NA17;Secteur NA38;Secteur NA88;APE;Code région;Code ancienne région;Code département;Code zone d'emploi;Code EPCI;Code commune;Code APE;Nombre d'établissements 2006;Effectifs salariés 2006;Nombre d'établissements 2007;Effectifs salariés 2007;Nombre d'établissements 2008;Effectifs salariés 2008;Nombre d'établissements 2009;Effectifs salariés 2009;Nombre d'établissements 2010;Effectifs salariés 2010;Nombre d'établissements 2011;Effectifs salariés 2011;Nombre d'établissements 2012;Effectifs salariés 2012;Nombre d'établissements 2013;Effectifs salariés 2013;Nombre d'établissements 2014;Effectifs salariés 2014;Nombre d'établissements 2015;Effectifs salariés 2015;Nombre d'établissements 2016;Effectifs salariés 2016;Nombre d'établissements 2017;Effectifs salariés 2017;Nombre d'établissements 2018;Effectifs salariés 2018;Nombre d'établissements 2019;Effectifs salariés 2019;Nombre d'établissements 2020;Effectifs salariés 2020;Nombre d'établissements 2021;Effectifs salariés 2021;Nombre d'établissements 2022;Effectifs salariés 2022;Nombre d'établissements 2023;Effectifs salariés 2023;Nombre d'établissements 2024;Effectifs salariés 2024
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4637Z Commerce de gros (commerce interentreprises) de café, thé, cacao et épices;52;52;49;5202;244900015;49015;4637Z;1;23;1;22;1;22;1;23;1;23;1;26;1;25;1;24;1;23;1;25;1;26;1;29;1;30;1;29;1;29;1;29;1;33;1;37;1;39
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4651Z Commerce de gros (commerce interentreprises) d'ordinateurs, d'équipements informatiques;52;52;49;5202;244900015;49015;4651Z;4;20;3;11;3;13;3;13;3;14;4;18;4;17;4;23;4;29;4;24;4;19;4;21;4;23;5;26;5;28;5;27;4;22;4;23;4;25
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4711F Hypermarchés;52;52;49;5202;244900015;49015;4711F;1;183;1;184;1;163;1;166;1;172;1;159;1;166;1;179;1;172;1;178;1;199;2;182;2;180;2;190;1;205;1;199;1;196;1;193;1;177
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4778C Autres commerces de détail spécialisés divers;52;52;49;5202;244900015;49015;4778C;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5629A Restauration collective sous contrat;52;52;49;5202;244900015;49015;5629A;1;6;1;4;1;4;1;3;1;3;1;3;1;4;1;3;1;4;1;3;1;4;1;5;1;3;1;3;2;6;2;6;2;6;3;8;3;9
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;64 Activités des services financiers, hors assurance et caisses de retraite;6419Z Autres intermédiations monétaires;52;52;49;5202;244900015;49015;6419Z;5;22;5;20;5;23;6;26;6;27;6;24;7;27;7;30;7;29;7;28;7;30;6;28;6;25;6;26;6;25;6;24;6;25;6;24;6;28
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS5 Autres services marchands hors intérim;LZ Activités immobilières;LZ Activités immobilières;68 Activités immobilières;6832B Supports juridiques de gestion de patrimoine immobilier;52;52;49;5202;244900015;49015;6832B;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;2;2;3;2;3;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;81 Services relatifs aux bâtiments et aménagement paysager;8121Z Nettoyage courant des bâtiments;52;52;49;5202;244900015;49015;8121Z;4;220;4;224;4;234;4;234;4;213;4;187;5;203;5;243;5;233;5;270;5;318;5;351;5;391;5;485;5;499;5;517;5;515;5;490;6;477
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;81 Services relatifs aux bâtiments et aménagement paysager;8129B Autres activités de nettoyage n.c.a.;52;52;49;5202;244900015;49015;8129B;;;;;;;1;1;1;1;1;1;1;2;1;3;1;2;1;2;1;2;1;2;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;82 Activités administratives et autres activités de soutien aux entreprises;8230Z Organisation de foires, salons professionnels et congrès;52;52;49;5202;244900015;49015;8230Z;1;2;1;2;1;1;;;;;;;;;;;;;;;;;;;1;2;1;3;1;3;1;8;1;7;1;6;1;7
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;88 Action sociale sans hébergement;8899A Autre accueil ou accompagnement sans hébergement d'enfants et d'adolescents;52;52;49;5202;244900015;49015;8899A;;;;;;;;;;;;;;;;;;;;;;;;;;;1;6;1;6;1;6;1;6;1;8;1;6
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS5 Autres services marchands hors intérim;RU autres activités de services;RZ Arts, spectacles et activités récréatives;90 Activités créatives, artistiques et de spectacle;9002Z Activités de soutien au spectacle vivant;52;52;49;5202;244900015;49015;9002Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Avrillé;49015 Avrillé;GS5 Autres services marchands hors intérim;RU autres activités de services;SZ autres activités de services;95 Réparation d'ordinateurs et de biens personnels et domestiques;9511Z Réparation d'ordinateurs et d'équipements périphériques;52;52;49;5202;244900015;49015;9511Z;1;2;1;2;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS1 Industrie;C5 autres produits industriels;CG Industrie des plastiques et autres produits non minéraux;22 Fabrication de produits en caoutchouc et en plastique;2221Z Fabrication de plaques, feuilles, tubes et profilés en matières plastiques;52;52;49;5202;244900015;49020;2221Z;1;79;1;77;1;75;1;78;1;78;1;74;1;69;1;75;1;78;1;80;1;85;2;84;2;83;2;86;2;86;2;95;2;96;2;93;2;97
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2825Z Fabrication d'équipements aérauliques et frigorifiques industriels;52;52;49;5202;244900015;49020;2825Z;2;7;2;9;2;10;2;10;2;8;3;18;3;19;3;19;3;18;3;19;2;15;2;14;2;17;2;17;2;16;2;21;2;22;2;23;2;25
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2829A Fabrication d'équipements d'emballage, de conditionnement et de pesage;52;52;49;5202;244900015;49020;2829A;1;46;1;51;1;56;1;47;1;53;1;58;1;52;1;68;1;85;1;82;1;92;1;97;1;104;1;120;1;118;1;138;1;145;1;161;1;180
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2893Z Fabrication de machines pour l'industrie agro-alimentaire;52;52;49;5202;244900015;49020;2893Z;1;32;1;32;1;28;1;29;1;29;1;31;1;30;1;32;1;35;1;27;1;24;1;23;1;25;1;37;1;25;1;24;1;20;1;18;1;17
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2899B Fabrication d'autres machines spécialisées;52;52;49;5202;244900015;49020;2899B;1;19;1;21;1;18;;;;;;;;;;;;;1;3;1;3;1;5;1;4;1;4;1;3;1;3;1;3;1;3;1;3
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4334Z Travaux de peinture et vitrerie;52;52;49;5202;244900015;49020;4334Z;3;37;3;42;2;39;2;38;2;39;2;35;2;35;2;34;2;30;2;31;1;21;2;25;2;28;3;32;3;34;3;40;3;41;3;40;3;37
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4669C Commerce de gros (commerce interentreprises) de fournitures;52;52;49;5202;244900015;49020;4669C;2;14;2;12;2;10;3;14;3;14;3;14;3;14;3;13;3;15;3;14;3;13;3;14;3;15;3;18;3;15;3;14;3;15;3;18;3;20
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4673B Commerce de gros (commerce interentreprises) d'appareils sanitaires;52;52;49;5202;244900015;49020;4673B;1;11;1;5;1;6;1;3;1;2;1;2;2;2;1;4;1;3;2;6;2;6;2;5;2;5;2;4;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4743Z Commerce de détail de matériels audio et vidéo;52;52;49;5202;244900015;49020;4743Z;;;;;;;;;1;3;1;2;1;5;2;4;1;2;1;2;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS4 Hôtellerie-restauration;IZ Hébergement et restauration;IZ Hébergement et restauration;56 Restauration;5610A Restauration traditionnelle;52;52;49;5202;244900015;49020;5610A;7;108;6;93;8;105;8;104;8;104;9;141;18;237;19;256;19;251;20;266;21;288;22;322;22;322;19;317;18;264;20;296;20;325;19;328;18;333
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS5 Autres services marchands hors intérim;JZ Information et communication;JB Télécommunications;61 Télécommunications;6110Z Télécommunications filaires;52;52;49;5202;244900015;49020;6110Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;1;3;1;5
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6621Z évaluation des risques et dommages;52;52;49;5202;244900015;49020;6621Z;1;9;1;9;1;11;1;10;1;10;1;10;1;10;2;17;2;17;2;17;2;17;2;19;2;17;2;24;3;31;3;26;3;31;3;33;3;28
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MB Recherche et développement;72 Recherche-développement scientifique;7211Z Recherche-développement en biotechnologie;52;52;49;5202;244900015;49020;7211Z;2;10;2;8;2;7;2;5;1;2;1;4;2;19;2;21;1;20;1;9;1;8;1;9;1;9;1;34;2;44;2;56;2;66;2;60;2;43
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MB Recherche et développement;72 Recherche-développement scientifique;7219Z Recherche-développement en autres sciences physiques et naturelles;52;52;49;5202;244900015;49020;7219Z;4;170;3;169;3;163;3;170;3;176;4;195;4;194;4;197;4;189;4;201;4;196;3;193;4;190;4;187;4;184;4;188;4;179;4;180;4;165
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MC autres activités scientifiques et techniques;74 autres activités spécialisées, scientifiques et techniques;7490B Activités spécialisées, scientifiques et techniques diverses;52;52;49;5202;244900015;49020;7490B;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;1;34;1;33;1;32;1;33
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;77 Activités de location et location-bail;7739Z Location et location-bail d'autres machines, équipements et biens matériels n.c.a.;52;52;49;5202;244900015;49020;7739Z;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;2;1;1;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";NZ Activités de services administratifs et de soutien;77 Activités de location et location-bail;7740Z Location-bail de propriété intellectuelle et de produits similaires;52;52;49;5202;244900015;49020;7740Z;;;;;1;1;1;2;1;3;1;9;1;10;1;10;2;11;2;9;2;11;2;15;3;14;2;12;3;13;3;12;3;11;3;13;3;11
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8551Z Enseignement de disciplines sportives et d'activités de loisirs;52;52;49;5202;244900015;49020;8551Z;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;4;2;7;2;8;1;4;2;6;2;7;2;6;2;6
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Beaucouzé;49020 Beaucouzé;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;QB Action sociale et hébergement médico-social;88 Action sociale sans hébergement;8810B Accueil ou accompagnement sans hébergement d'adultes handicapés ou de personnes âgées;52;52;49;5202;244900015;49020;8810B;1;1;1;4;1;6;1;7;1;6;1;6;1;7;1;10;1;9;1;10;1;9;1;7;1;7;1;6;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Baugeois Vallée;Beaufort-en-Anjou;49021 Beaufort-en-Anjou;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4332B Travaux de menuiserie métallique et serrurerie;52;52;49;5202;244900882;49021;4332B;;;1;2;1;3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Baugeois Vallée;Beaufort-en-Anjou;49021 Beaufort-en-Anjou;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4719B Autres commerces de détail en magasin non spécialisé;52;52;49;5202;244900882;49021;4719B;1;4;1;4;1;5;1;5;2;5;2;5;2;5;2;4;1;2;1;2;2;6;1;2;1;1;;;;;1;1;1;15;1;13;2;19
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Baugeois Vallée;Beaufort-en-Anjou;49021 Beaufort-en-Anjou;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;69 Activités juridiques et comptables;6920Z Activités comptables;52;52;49;5202;244900882;49021;6920Z;2;12;3;11;3;11;3;13;3;17;2;10;2;10;2;11;2;11;2;11;2;11;2;11;2;11;3;15;3;16;3;16;3;16;3;19;3;18
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Baugeois Vallée;Beaufort-en-Anjou;49021 Beaufort-en-Anjou;GS5 Autres services marchands hors intérim;"MN Activités scientifiques et techniques ; soutien et services administratifs";MA Activités juridiques, de conseil et d'ingénierie;"71 Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";7120A Contrôle technique automobile;52;52;49;5202;244900882;49021;7120A;1;1;1;1;2;3;2;2;2;3;2;2;3;4;3;4;3;3;2;2;2;2;1;2;1;2;1;2;1;2;1;3;1;3;1;3;1;4
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Beaulieu-sur-Layon;49022 Beaulieu-sur-Layon;GS2 Construction;FZ Construction;FZ Construction;43 Travaux de construction spécialisés;4331Z Travaux de plâtrerie;52;52;49;5202;200071553;49022;4331Z;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Beaulieu-sur-Layon;49022 Beaulieu-sur-Layon;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4711B Commerce d'alimentation générale;52;52;49;5202;200071553;49022;4711B;1;7;1;6;1;5;1;3;1;5;1;5;1;9;1;8;1;10;1;7;1;6;1;7;1;5;1;5;1;6;1;6;1;6;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Beaulieu-sur-Layon;49022 Beaulieu-sur-Layon;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;47 Commerce de détail, à l'exception des automobiles et des motocycles;4776Z Commerce de détail de fleurs, plantes, graines, engrais, animaux de compagnie;52;52;49;5202;200071553;49022;4776Z;;;;;;;;;1;1;1;2;1;1;1;3;1;3;1;3;1;2;1;2;1;2;1;2;1;2;1;3;1;3;1;3;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Loire Layon Aubance;Beaulieu-sur-Layon;49022 Beaulieu-sur-Layon;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8551Z Enseignement de disciplines sportives et d'activités de loisirs;52;52;49;5202;200071553;49022;8551Z;1;4;1;3;1;3;1;3;1;3;1;3;1;3;1;4;1;4;1;4;1;5;1;5;1;5;1;3;1;3;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Bécon-les-Granits;49026 Bécon-les-Granits;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";33 Réparation et installation de machines et d'équipements;3312Z Réparation de machines et équipements mécaniques;52;52;49;5202;200071868;49026;3312Z;;;;;;;;;1;0;;;;;;;1;0;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes Anjou Loir et Sarthe;La Chapelle-Saint-Laud;49076 La Chapelle-Saint-Laud;GS7 Services non marchands;OQ Administrations publiques, défense, enseignement, santé humaine et action sociale;PZ Education;85 Enseignement;8559A Formation continue d'adultes;52;52;49;5202;200068955;49076;8559A;;;;;;;;;;;;;;;;;1;1;1;1;1;0;1;1;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS3 Commerce;GZ Commerce;GZ Commerce, réparation d'automobiles et de motocycles;46 Commerce de gros, à l'exception des automobiles et des motocycles;4619B Autres intermédiaires du commerce en produits divers;52;52;49;5202;200071868;49080;4619B;;;;;;;;;;;;;;;;;;;;;;;;;1;3;1;5;1;8;1;10;1;12;1;12;1;10
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;JZ Information et communication;JB Télécommunications;61 Télécommunications;6190Z Autres activités de télécommunication;52;52;49;5202;200071868;49080;6190Z;;;;;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;JZ Information et communication;JC Activités informatiques;62 Programmation, conseil et autres activités informatiques;6209Z Autres activités informatiques;52;52;49;5202;200071868;49080;6209Z;;;;;;;;;;;;;;;;;1;1;1;1;1;3;1;3;1;3;1;4;1;4;1;4;1;3;1;2;1;2
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;64 Activités des services financiers, hors assurance et caisses de retraite;6420Z Activités des sociétés holding;52;52;49;5202;200071868;49080;6420Z;2;3;2;4;2;6;2;4;1;1;2;3;2;5;2;2;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté de communes des Vallées du Haut-Anjou;Les Hauts-d'Anjou;49080 Les Hauts-d'Anjou;GS5 Autres services marchands hors intérim;KZ Activités financières et d'assurance;KZ Activités financières et d'assurance;66 Activités auxiliaires de services financiers et d'assurance;6622Z Activités des agents et courtiers d'assurances;52;52;49;5202;200071868;49080;6622Z;1;2;1;3;1;2;1;4;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;2;1;1;1;1
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C5 autres produits industriels;CH Métallurgie et fabrication de produits métalliques;25 Fabrication de produits métalliques, à l'exception des machines et des équipements;2511Z Fabrication de structures métalliques et de parties de structures;52;52;49;5202;244900015;49129;2511Z;;;;;1;55;1;52;1;53;1;51;1;52;1;46;1;47;1;45;1;46;1;50;1;51;2;58;2;58;2;62;2;60;2;60;2;63
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C5 autres produits industriels;CH Métallurgie et fabrication de produits métalliques;25 Fabrication de produits métalliques, à l'exception des machines et des équipements;2512Z Fabrication de portes et fenêtres en métal;52;52;49;5202;244900015;49129;2512Z;1;20;1;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C5 autres produits industriels;CH Métallurgie et fabrication de produits métalliques;25 Fabrication de produits métalliques, à l'exception des machines et des équipements;2562B Mécanique industrielle;52;52;49;5202;244900015;49129;2562B;3;56;3;54;3;58;3;54;3;50;2;32;2;29;2;29;2;27;2;27;2;26;2;28;2;28;2;30;2;27;2;29;2;29;2;29;2;29
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2830Z Fabrication de machines agricoles et forestières;52;52;49;5202;244900015;49129;2830Z;;;;;1;2;1;18;1;27;1;29;1;23;1;23;1;26;1;21;1;26;1;27;1;32;1;28;1;27;1;24;1;18;1;11;1;9
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C3 Equipements électriques, électroniques, informatiques;CK Fabrication de machines et équipements n.c.a.;28 Fabrication de machines et équipements n.c.a.;2895Z Fabrication de machines pour les industries du papier et du carton;52;52;49;5202;244900015;49129;2895Z;1;59;1;65;1;63;1;53;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C4 Fabrication de matériels de transport;CL Fabrication de matériels de transport;29 Industrie automobile;2932Z Fabrication d'autres équipements automobiles;52;52;49;5202;244900015;49129;2932Z;1;1;1;1;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Pays de la Loire;Pays de la Loire;Maine-et-Loire;Angers;Communauté urbaine Angers Loire Métropole;Écouflant;49129 Écouflant;GS1 Industrie;C5 autres produits industriels;"CM Industrie du meuble et diverses ; réparation et installation de machines";33 Réparation et installation de machines et d'équipements;3320A Installation de structures métalliques, chaudronnées et de tuyauterie;52;52;49;5202;244900015;49129;3320A;1;2;1;2;1;2;1;1;1;0;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;;;;;;
